site,longitude,latitude,charger_num,total_duration,total_volume,avg_power,perimeter,area
291,114.121059,22.597764,2,40728.37245122698,285074.1071585889,6.999806256215244,275.34957629431847,6014.108988214899
292,113.92893,22.505508,2,33559.28880706921,234915.02164948455,7.0,275.2520505108252,6010.088965075961
294,114.140972,22.614081,1,5110.0,35770.000000000015,7.000000000000001,275.36687990898287,6014.8221790177895
295,114.278025,22.728334,2,14157.262515262517,99100.8376068376,7.0,275.48850200023736,6019.834429655271
296,114.067942,22.570995,2,82965.04166666667,580755.2916666666,7.0,275.3212242475458,6012.940379031959
297,114.051237,22.53791,2,16558.083333333332,115906.58333333331,7.0,275.2862436751136,6011.498482923301
298,114.064723,22.520741,2,36950.77529678225,258655.4270774758,7.0,275.26811754205033,6010.751293323488
299,114.141662,22.561583,2,30008.33333333333,210058.3333333333,7.0,275.31126613712087,6012.529914876069
300,114.105277,22.545241,2,18348.17310996563,128437.21176975948,7.0,275.2939888872584,6011.817746900882
301,113.959641,22.569406,2,9422.275974025972,65955.93181818181,7.000000000000001,275.31954266626667,6012.871066255904
302,114.063747,22.524166,2,21996.101288659796,153896.2923539519,6.999553766078048,275.2717320302815,6010.900290331373
303,113.802875,22.689785,2,44372.46332842415,310607.2432989691,7.0,275.4473764362478,6018.139685915942
304,113.876198,22.769367,2,11867.656249999998,83073.59375,7.0,275.5323787459516,6021.6424232559575
305,114.249002,22.728625,2,11851.913194444442,82963.39236111112,7.0,275.4888128000557,6019.847236978662
306,114.227929,22.703162,2,78676.25,550733.75,7.0,275.46163711456074,6018.727367037414
307,114.097899,22.564484,2,23833.661171215637,166835.62819850945,7.0,275.3143348793534,6012.656406313349
308,114.145044,22.695784,2,27297.143939393936,191080.0075757576,7.0,275.4537703585892,6018.40318048123
309,114.267006,22.714658,1,10219.999999999998,71540.00000000001,7.000000000000001,275.47390138422963,6019.232765576098
310,114.102366,22.536434,2,22339.37551546392,78187.81430412372,3.5,275.284684679818,6011.434219387251
311,114.05101633333334,22.707916666666662,3,18877.874999999996,114050.99999999996,5.835771685694959,293.6660034976273,6793.587760107593
312,113.9135,22.518234,2,26798.48893629617,129053.99506013747,4.82857246011195,275.2654722984405,6010.64225011594
313,114.083568,22.539208,2,10524.643470790375,73672.50429553265,7.0,275.28761477284263,6011.555000986843
314,114.107729,22.535133,1,5110.0,35770.000000000015,7.000000000000001,275.2833106349034,6011.377579569701
315,114.296664,22.730438,1,5110.0,35770.000000000015,7.000000000000001,275.49074927723063,6019.927034487675
316,114.109765,22.58963,2,9929.99736703528,69509.98156924696,7.0,275.34095660022984,6013.753708977928
317,114.111163,22.591227,2,16857.04398148148,117999.30787037036,7.0,275.3426486375059,6013.823450324236
318,114.047092,22.54791,2,9345.246505376344,65416.7255376344,7.0,275.29680951023124,6011.934014291974
319,114.107023,22.595678,2,37471.52032400589,262300.64226804127,7.0,275.3473653467984,6014.017859729869
320,114.107556,22.594503,2,21986.092857142856,153902.65000000002,7.0,275.346120084265,6013.966533670663
321,114.02549,22.523506,2,29329.02976190476,205182.75,6.99867026169765,275.2710354595787,6010.871576252244
322,114.025571,22.523102,2,51798.06717394861,362586.4702176404,7.0,275.2706090871686,6010.854000285569
323,114.127089,22.56704,2,8783.499999999998,61484.50000000001,7.000000000000001,275.3170391027541,6012.767872013629
324,114.043632,22.571679,2,4837.791666666664,33864.54166666666,7.000000000000002,275.32194814746475,6012.97021726022
325,114.104934,22.545534,2,7739.809472934472,54178.666310541295,7.0,275.2942985109852,6011.830509761666
326,114.108547,22.540539,2,22775.71624938635,159430.0137457045,7.0,275.28902083676377,6011.612960256946
327,114.327669,22.681133,2,268129.22857142857,1876904.6,7.0,275.4381587849998,6017.75982024883
328,114.338572,22.684618,1,56210.00000000001,393470.0,7.0,275.4418710704429,6017.912806729748
329,114.129235,22.559604,2,8968.374999999996,62778.62499999999,7.000000000000002,275.3091730040477,6012.443637018065
330,113.944887,22.541484,1,5110.0,35770.000000000015,7.000000000000001,275.29001919800584,6011.6541135635625
331,113.937401,22.520969,2,8775.833333333332,61433.74999999999,7.000049895220038,275.26835813368484,6010.761211052532
332,113.850167,22.593366,2,13208.497680412367,92459.4837628866,7.0,275.3449151761307,6013.916870814978
333,114.137044,22.583252,2,21195.83333333333,148370.8333333333,7.0,275.3342006120314,6013.475242941368
334,113.891701,22.573339,2,20079.41491596638,140555.9044117647,7.0,275.32370510125503,6013.04263650844
335,113.829897,22.732951,2,23022.50303030303,161157.52121212118,7.0,275.49343376528293,6020.037655280347
336,113.888291,22.489926,2,38354.25960898658,268479.8172629061,7.0,275.2356301249513,6009.412052817236
337,114.107042,22.555516,2,39265.806578301424,274860.64604811,7.0,275.30485000464347,6012.265444312053
338,114.096934,22.540144,1,3650.000000000001,25549.99999999999,7.0,275.2886035486946,6011.595759265145
339,113.95699,22.569623,1,5110.0,35770.000000000015,7.000000000000001,275.31977229980504,6012.880531483243
340,113.919356,22.540094,2,115973.85259740258,811816.9681818183,7.0,275.2885507274366,6011.5935819197575
341,114.216779,22.713865,2,14790.084001651268,103530.58801155888,7.0,275.4730551256937,6019.197892413302
342,114.01144,22.632498,2,14152.614898989896,99068.3042929293,7.0,275.3864302357624,6015.627947039767
343,114.041317,22.552652,2,12920.26181457431,90441.83270202018,7.0,275.30182197961363,6012.140629305238
344,113.860693,22.575073,2,5216.583333333331,36516.08333333333,7.000000000000002,275.32554055789245,6013.118291321205
345,113.858206,22.575802,2,207540.41376411388,2235346.489925024,10.648903572927049,275.326312267015,6013.150099962719
346,114.114883,22.650269,2,154269.7885616102,1079888.5199312714,7.0,275.40531465950323,6016.406245722143
347,114.117167,22.648621,2,44458.333783810136,311208.336486671,7.0,275.4035625853376,6016.334037107149
348,114.143938,22.605798,2,64687.97605547374,452815.83238831616,7.0,275.3580940214049,6014.460059811632
349,114.11246,22.651252,1,3650.000000000001,25549.99999999999,7.0,275.40635981816695,6016.449319986663
350,114.014566,22.562702,1,45990.0,321930.00000000006,7.000000000000001,275.31244977864026,6012.578703837873
351,113.955284,22.578516,2,10094.925505050503,70664.47853535354,7.000000000000002,275.3291855582672,6013.268532184586
352,113.881923,22.563732,2,101222.54166666669,708557.7916666669,7.0,275.3135393472636,6012.623615087336
353,114.034562,22.65901,2,18748.653565199784,131240.57495639852,7.0,275.4146104758001,6016.789352857186
354,114.041581,22.610124,1,15330.0,107310.0,7.000000000000001,275.3626821382624,6014.649164308982
355,113.816086,22.735424,2,11111.791666666664,77782.54166666666,7.0,275.49607590574794,6020.146530570787
356,113.816457,22.737977,2,19571.467857142856,137000.27500000002,7.0,275.4988039151755,6020.258943799189
358,114.043763,22.603162,2,20594.211904761905,144159.48333333334,7.0,275.35529886953384,6014.344853741641
359,114.095035,22.552091,2,12784.24894957983,89489.74264705884,7.000000000000001,275.30122890964844,6012.116182928496
360,114.124909,22.611117,2,15696.98106060606,109878.86742424245,7.0,275.36373546932765,6014.692578366587
361,114.127152,22.612619,2,26811.985544217685,187683.89880952385,7.0,275.36532883933467,6014.758250498528
362,114.128721,22.623946,2,213062.625,1491438.375,7.0,275.37734936787587,6015.253681621601
363,114.130425,22.624973,2,113131.0,791917.0,7.0,275.3784396402816,6015.298617178711
364,114.043558,22.605921,2,18397.250859106527,128780.7560137457,7.0,275.3582244577762,6014.465435911389
365,113.886103,22.509264,2,95287.09166666667,667009.6416666665,7.0,275.2560108333662,6010.252222320561
366,113.886514,22.508678,2,81080.9357142857,567566.55,7.0,275.2553928981609,6010.226749108722
367,113.886698,22.510958,2,17307.37057196616,121151.59400376314,7.0,275.25779726802665,6010.325864556465
368,113.887706,22.509936,2,53294.12695734965,373058.8887014474,7.0,275.25671948048915,6010.281434920606
369,114.400629,22.702681,1,15330.0,107310.0,7.000000000000001,275.46112414872294,6018.7062280040045
370,114.400987,22.702903,2,131336.46515021345,919355.2560514944,7.0,275.46136090033235,6018.715984407742
371,114.400048,22.702862,2,53484.05952380951,374388.41666666674,7.0,275.4613171761107,6018.71418255935
372,114.30272,22.721584,2,420394.89189538977,3502784.7299515773,8.413577122955667,275.4812941937846,6019.537411195656
373,114.304213,22.720146,2,265616.0990293212,1859312.6932052488,7.0,275.47975902926186,6019.474149875798
374,114.02327,22.551826,2,52593.6528718704,368155.5701030928,7.0,275.3009487682497,6012.104635479773
375,114.137335,22.562451,2,12520.041666666664,87640.29166666666,7.0,275.3121842726183,6012.567759858779
376,114.103966,22.538029,2,66649.82619047619,466548.7833333334,7.0,275.2863693733358,6011.5036643443445
377,113.876688,22.583731,2,50043.38513745704,350303.6959621993,7.0,275.3347079128258,6013.496152796526
378,113.875053,22.766308,1,10220.0,71540.00000000003,7.000000000000001,275.5291041433692,6021.507493754375
379,113.922034,22.531533,2,14906.803571428569,104347.625,7.0,275.27950905533726,6011.22087315774
380,114.314467,22.599074,2,10383.938912871205,72687.57239009844,7.000000000000002,275.3509648979989,6014.166222048032
381,113.977979,22.537978,2,3341.583333333332,23391.08333333333,3.5000000000000004,275.2863155015086,6011.501443682128
382,114.014366,22.541996,2,5435.249999999998,38046.74999999999,7.000000000000002,275.2905601317403,6011.6764112857845
383,113.956657,22.546952,2,23281.344290602712,162969.41003421904,7.0,275.2957970361777,6011.892279697824
384,114.12811999999998,22.570896666666663,3,17680.334008345606,123869.96305841923,7.00176916805984,322.38658767021,8027.384594104836
385,114.126998,22.573115,2,19799.55385659418,138596.87699615926,7.0,275.32346800854657,6013.032863883224
386,114.113351,22.649804,1,5110.0,35770.000000000015,7.000000000000001,275.40482027668844,6016.385870636292
387,114.264172,22.717114,1,5839.999999999999,40879.99999999999,6.999999999999999,275.47652257784085,6019.34078110349
388,114.22194,22.72642,2,80554.57879234166,563882.0515463918,7.0,275.4864579006368,6019.750196992034
389,114.128365,22.547337,2,6616.0,46311.99999999999,3.5,275.2962039214755,6011.909051681254
390,113.915536,22.511462,1,5110.0,35770.000000000015,7.000000000000001,275.25832880353744,6010.347776014403
391,113.914747,22.511467,1,15330.0,107310.0,7.000000000000001,275.25833407652254,6010.34799338163
392,114.062839,22.631418,2,11082.74593227792,77579.22152594547,7.0,275.3852831971719,6015.580672467113
393,113.943556,22.5029,2,162115.93090328912,1134811.5163230242,7.0,275.24930114857733,6009.975626908496
394,114.031562,22.536352,2,100657.82309263913,704604.7616484738,7.0,275.2845980720514,6011.430649310136
395,114.132008,22.591237,2,202153.3601368992,1415073.5209582944,7.0,275.3426592337982,6013.8238870810765
397,113.825795,22.733191,2,73541.3381443299,514789.36701030936,7.0,275.4936901632784,6020.0482207565965
398,113.932639,22.549004,2,15340.91988536155,77826.33865740741,4.6559286173657295,275.29796578554254,6011.981676340446
399,113.957941,22.580323,2,36044.55535100638,252311.88745704468,7.0,275.33109886743284,6013.347395265625
400,114.046228,22.530288,2,99980.4953831392,699863.4676819743,7.0,275.27819452811445,6011.166686285721
401,114.00114933333332,22.537420666666662,3,24329.259523809524,170304.81666666668,7.0,340.4922886351595,8822.13402411405
402,114.044307,22.567009,2,53262.41666666667,372836.9166666666,7.0,275.31700630288776,6012.766520035475
403,113.931405,22.494167,2,56281.39488217967,393969.76417525776,7.0,275.240097834383,6009.596230978449
404,114.043545,22.57041,2,43431.20833333332,304018.4583333334,7.000000000000001,275.3206051446648,6012.914860364674
405,113.928477,22.51441,2,11942.041666666664,80348.77083333334,6.793511971498894,275.2614381778461,6010.475953221079
406,114.087581,22.535984,2,5687.791666666665,39814.54166666666,7.0,275.28420940269945,6011.414627897694
407,113.837596,22.633479,2,53903.72224862766,377326.0557403936,7.0,275.3874721902685,6015.670890550333
408,114.056394,22.561069,2,3398.6666666666656,23790.66666666666,3.5000000000000004,275.3107224716791,6012.507505303208
409,114.112734,22.534084,2,26315.828920757485,184210.80244530248,7.000000000000001,275.28220281498784,6011.331913790248
410,114.125009,22.576101,2,10216.547830047648,71515.83481033356,7.000000000000002,275.3266287937297,6013.163146685393
411,114.106376,22.584902,2,41325.75467032967,289280.2826923077,7.0,275.33594815856344,6013.547273018557
412,114.127054,22.543792,2,189625.25,1327376.7499999998,7.000000000000001,275.2924577540971,6011.754632655302
413,114.019749,22.658889,2,190898.49512987013,1336289.4659090906,7.0,275.4144817621996,6016.784048237308
414,114.009274,22.635842,1,5110.0,35770.000000000015,7.000000000000001,275.3899822610488,6015.774341274279
415,114.125015,22.550237,2,17956.2619047619,125693.83333333334,7.0,275.29926906218736,6012.035397733623
416,114.185968,22.647552,1,15330.0,107310.0,7.000000000000001,275.4024261659266,6016.287201488302
417,114.14036,22.618235,2,41161.29166666666,288129.04166666674,7.0,275.3712877055564,6015.003848862
418,114.066648,22.530307,1,15330.0,107310.0,7.000000000000001,275.2782145889155,6011.167513223725
419,114.192009,22.592859,2,22151.54347498493,155060.80432489456,7.0,275.344377920454,6013.894726643767
420,114.012555,22.535108,2,2795.9166666666656,19571.416666666668,3.500000000000001,275.2832842323087,6011.376491227139
421,113.93995966666668,22.540583666666663,3,45894.88029902683,282566.2662598544,5.833333333333333,316.6515482024745,7729.425481970147
422,114.127111,22.550273,2,15601.384523809522,109209.6916666667,7.000000000000002,275.29930711566794,6012.0369663063
423,114.126081,22.577473,2,8029.999999999996,56210.00000000001,3.5000000000000004,275.3280812880004,6013.223016087755
424,113.837761,22.742158,1,729.9999999999995,5109.999999999999,7.000000000000001,275.503272398287,6020.443075758103
425,113.991112,22.738856,2,11690.422434953362,81832.95704467356,7.000000000000002,275.4997432653189,6020.297651541179
426,113.911335,22.531456,2,39950.55112241709,279653.85785691976,7.0,275.2794277525235,6011.217521730578
427,114.068445,22.536868,2,10202.316468253966,71416.21527777778,7.0,275.2851430698433,6011.453114757046
428,114.108075,22.542674,2,45054.76826215022,315383.3778350516,7.0,275.29127647158964,6011.7059393661575
429,114.040346,22.66929,2,33248.261531760465,232737.8307223233,7.0,275.4255490178923,6017.240154063132
430,114.036761,22.570501,2,11956.24743716931,83693.7320601852,7.0,275.32070144858164,6012.918829897592
431,114.02149933333334,22.664764666666667,3,50274.04381443298,351918.30670103105,7.0,339.7921093236458,8623.538403093658
432,114.066109,22.521753,2,1163.9216008771923,8147.451206140349,3.5,275.2691854561398,6010.795315140723
433,114.040526,22.629449,1,35770.000000000015,250390.0,7.0,275.3831921631519,6015.494491419011
434,114.334837,22.679867,1,15330.0,107310.0,7.000000000000001,275.43681040470227,6017.70425211557
435,114.138995,22.580591,2,22207.025,155449.17500000002,7.0,275.3313826504052,6013.359092251406
436,114.045182,22.564524,2,11534.184523809525,80739.29166666667,7.0,275.31437719633595,6012.658150584962
437,114.066911,22.5584,1,10950.0,76650.0,7.0,275.30789968528745,6012.391151340325
438,113.991746,22.732842,1,5110.0,35770.000000000015,7.000000000000001,275.49331731901066,6020.032856837369
439,114.025523,22.653106,2,7725.08333333333,54075.583333333336,7.000000000000001,275.40833121422213,6016.530567186531
440,114.045986,22.568052,2,11133.166261659302,77932.16383161514,7.000000000000001,275.3181099002464,6012.812009204003
441,114.272211,22.712094,2,68797.20530679934,481580.43714759534,7.0,275.4711653260732,6019.120016171131
442,114.202977,22.64332,2,10384.541666666664,72691.79166666666,7.0,275.3979279552435,6016.101814464319
443,113.941527,22.499616,1,11679.999999999998,81759.99999999999,6.999999999999999,275.2458397395873,6009.832935006992
444,113.931272,22.516818,1,25550.0,178850.0000000001,7.000000000000001,275.26397838794094,6010.580667384565
445,113.984652,22.538141,2,235840.83333333337,1650885.8333333333,7.0,275.28648767679704,6011.508540939369
446,114.041934,22.567075,2,11307.595441595438,79153.16809116807,7.0,275.31707613583234,6012.769398483784
447,114.027743,22.627125,1,15330.0,107310.0,7.000000000000001,275.3807244345642,6015.392784685273
448,114.068966,22.543127,1,30660.0,214620.00000000003,7.000000000000001,275.2917551039785,6011.725668937434
449,114.381276,22.721364,1,5110.0,35770.000000000015,7.000000000000001,275.481059320502,6019.527732511544
450,114.032531,22.660839,2,48872.00064935064,342104.00454545463,7.0,275.4165561639355,6016.869539489674
451,113.85828,22.773103,2,92101.37016445752,644709.5911512028,7.0,275.53637885158355,6021.807246030148
452,114.093266,22.568423,1,5839.999999999999,40879.99999999999,6.999999999999999,275.3185024706567,6012.828190541981
453,114.065204,22.57143,1,5110.0,35770.000000000015,7.000000000000001,275.32168461895355,6012.959354954091
454,114.125901,22.614035,1,15330.0,107310.0,7.000000000000001,275.36683110406665,6014.8201674887005
455,113.910139,22.514319,2,47624.16939535264,333369.18576746853,7.0,275.26134218769744,6010.471996240396
456,113.841113,22.637101,2,18147.78994845361,127034.52963917526,7.0,275.39131975958463,6015.829465118358
457,113.874488,22.555719,2,6230.335013567348,43612.34509497145,7.000000000000002,275.30506464948394,6012.274291930467
458,113.873174,22.554965,1,4379.999999999999,30660.0,7.000000000000001,275.3042674090479,6012.2414298045815
459,114.055075,22.560536,2,10756.208456062835,75293.45919243988,7.000000000000002,275.3101587244368,6012.484267937665
460,113.912084,22.516591,2,39165.14000981836,274155.9800687285,7.0,275.2637389093943,6010.570795465869
461,113.923972,22.549065,1,20440.0,143080.00000000006,7.000000000000001,275.2980302605393,6011.984334024493
462,113.908087,22.57373,2,288941.88412828324,2022593.1888979825,7.0,275.32411896219867,6013.059695263621
463,113.986739,22.732779,2,71025.57342125228,497179.013948766,7.0,275.4932500153975,6020.030083436913
464,114.044954,22.56622,2,9330.184523809525,65311.29166666668,7.000000000000002,275.3161715072039,6012.732110545591
465,114.058643,22.56483,2,7461.166666666663,52228.16666666666,7.000000000000002,275.3147009198103,6012.671494203315
466,114.039017,22.633709,1,10219.999999999998,71540.00000000001,7.000000000000001,275.3877164905537,6015.680959227122
467,114.112,22.61371,2,37810.04761904762,264670.3333333333,7.0,275.36648629413827,6014.805955899435
468,114.117329,22.613633,2,192124.53955125628,1344871.7768587945,7.0,275.36640460117746,6014.802588860254
469,114.126986,22.610517,2,21654.916666666664,151584.4166666667,7.0,275.3630990081193,6014.666346006604
470,114.126209,22.602562,2,9101.74976412114,63712.24834884799,7.0,275.3546627036153,6014.3186332028745
471,114.126988,22.602994,2,18270.124722521425,128316.1059380848,7.014706378815392,275.355120739982,6014.337511862541
472,114.104779,22.624926,2,38088.5,266619.5,7.0,275.3783897427376,6015.296560653186
473,113.892121,22.576463,1,5110.0,35770.000000000015,7.000000000000001,275.3270120207273,6013.1789426812575
474,113.823965,22.731323,2,29508.178425052163,206557.2489753652,7.0,275.4916946256172,6019.965989896759
476,114.124312,22.669333,1,20440.0,143080.00000000006,7.000000000000001,275.425594785578,6017.2420402310245
477,114.033861,22.716042,2,32337.678787878784,226363.75151515155,7.0,275.47537842725217,6019.293632397913
478,114.03358,22.526772,2,19402.814285714285,135819.7,7.0,275.2744826911904,6011.013677935176
479,114.024582,22.534038,1,10220.0,71540.00000000003,7.000000000000001,275.2821542361319,6011.329911298692
480,113.88807,22.765746,2,13875.971316144034,97131.79921300826,7.0,275.52850259546074,6021.482706985369
481,113.915283,22.570783,1,10220.0,71540.00000000003,7.000000000000001,275.3209998858456,6012.931131113965
482,113.954281,22.525936,2,16217.763914100762,113524.34739870536,7.0,275.2736002391852,6010.97730160247
483,114.093001,22.551326,2,9224.85595238095,64573.99166666666,7.000000000000001,275.30042020997803,6012.08284824494
484,114.125373,22.5775,2,5236.541666666664,36655.79166666666,3.5000000000000004,275.3281098742499,6013.224194368359
485,114.18554,22.55585,2,83199.66666666666,582397.6666666667,7.0,275.3052031656454,6012.280001542764
486,114.128481,22.571743,1,5110.0,35770.000000000015,7.000000000000001,275.3220158823091,6012.973009205598
487,114.124387,22.566256,2,191028.9583333333,1337202.708333333,7.0,275.3162095957136,6012.733680519212
488,114.241127,22.709709,2,63076.04166666667,441532.2916666666,7.0,275.4686206433176,6019.015152642188
489,113.806362,22.747566,2,32773.68675595238,229415.8072916667,7.0,275.5090538550086,6020.681309206599
490,114.113921,22.574039,2,14637.539285714283,102462.775,7.0,275.32444603636543,6013.073176789057
491,114.148179,22.550506,2,7116.95833333333,49818.70833333333,7.0,275.2995534067808,6012.04711847382
492,114.130265,22.551492,2,20660.857455259516,144626.00218681665,7.0,275.300595689571,6012.090081535452
493,114.121143,22.550343,1,5839.999999999999,40879.99999999999,6.999999999999999,275.2993811085802,6012.040016311548
494,113.991978,22.738526,1,3649.9999999999977,25549.99999999999,7.000000000000001,275.49939060230906,6020.283119383588
495,114.302129,22.770918,1,5110.0,35770.000000000015,7.000000000000001,275.5340392840747,6021.710845200463
496,114.254868,22.589652,1,45990.0,321930.00000000006,7.000000000000001,275.3409799086973,6013.754669695685
497,114.067192,22.561121,2,6627.999999999996,46395.99999999999,7.000000000000002,275.3107774702803,6012.509772307539
498,114.259261,22.587969,2,18311.527597402597,128180.6931818182,7.0,275.33919692073005,6013.681179398384
499,114.261394,22.587184,2,17474.93716931217,122324.5601851852,7.0,275.3383653429029,6013.6469037679535
500,114.110972,22.548991,2,12866.710784313722,90066.97549019606,7.0,275.2979520458598,6011.981109991313
501,114.039729,22.521541,1,5110.0,35770.000000000015,7.000000000000001,275.26896173762856,6010.786092964302
502,114.216302,22.71042,2,319281.3175787728,2234969.22305141,7.0,275.46937920951166,6019.046412351741
503,113.903528,22.786988,1,10220.0,71540.00000000003,7.000000000000001,275.5512530030895,6022.420120280504
504,113.949093,22.541131,2,142939.05957073552,1000573.4169951482,7.0,275.28964625958446,6011.6387407324455
505,113.918524,22.517326,2,9647.708333333332,67533.95833333334,7.000000000000002,275.26451432451057,6010.602760046811
506,114.245705,22.734357,2,14485.416666666664,101397.91666666666,7.000000000000001,275.4949358822917,6020.099553418867
508,114.025093,22.540127,2,43053.49999999999,301374.50000000006,7.000000000000001,275.28858559024434,6011.5950190084295
509,113.972743,22.54934,2,165077.6765873016,1155543.736111111,7.0,275.29832092756027,6011.996315400037
510,113.995476,22.535296,1,10220.0,71540.00000000003,7.000000000000001,275.2834827805091,6011.384675630751
511,113.996567,22.536059,2,70313.33333333334,492193.3333333333,7.0,275.2842886137771,6011.417893068105
512,114.122269,22.541043,2,38359.83357879234,268518.8350515464,7.0,275.28955328981203,6011.634908440905
513,113.936246,22.494419,2,58156.79166666666,407097.54166666674,7.0,275.24036333943224,6009.607176190762
514,113.916115,22.501733,2,126938.76785714288,888571.375,7.0,275.24807102888275,6009.924916982102
516,114.117989,22.535828,1,10219.999999999998,71540.00000000001,7.000000000000001,275.28404464191334,6011.407836252728
517,114.140841,22.695284,1,30660.0,214620.00000000003,7.000000000000001,275.4532373572467,6018.381215512066
518,113.965021,22.569794,2,24969.24656357388,174784.72594501716,7.0,275.3199532581287,6012.887990383188
519,114.067217,22.5321785,4,51212.10594082993,358484.7415858096,7.0,353.99933653840577,9309.941719019696
520,114.031302,22.534946,1,5839.999999999999,40879.99999999999,6.999999999999999,275.2831131438848,6011.369438737146
521,114.32911,22.673992,2,24723.28409425625,173062.9886597938,7.0,275.4305544070858,6017.446434431307
522,113.990345,22.541958,1,11679.999999999998,81759.99999999999,6.999999999999999,275.290519984307,6011.674756381481
523,114.313217,22.678093,1,5110.0,35770.000000000015,7.000000000000001,275.4349211345112,6017.62639313945
524,114.226411,22.722655,1,30660.0,214620.00000000003,7.000000000000001,275.4824376438892,6019.584530591211
526,114.26076,22.584995,1,15330.0,107310.0,7.000000000000001,275.33604666093044,6013.551333061037
527,114.113831,22.53834,2,11077.088725490194,77539.62107843136,7.0,275.2866978793716,6011.51720570484
528,114.129661,22.697634,2,20991.666666666664,146941.6666666667,7.0,275.4557425954734,6018.484456133536
529,114.226114,22.636336,2,18032.9117063492,126239.13194444444,7.000174049233702,275.39050704976137,6015.795969998522
530,114.248762,22.72471,2,142180.7101345693,995264.9709419848,7.0,275.4846318586891,6019.674949742292
531,114.065988,22.546215,2,15054.266218194274,105379.86352735994,7.0,275.29501816683205,6011.860174335459
532,113.890783,22.717825,1,95630.0,669410.0,7.0,275.47728147131,6019.37205390686
533,114.365898,22.758483,2,1459.999999999999,10219.999999999998,3.5000000000000004,275.52073026968674,6021.162446347611
534,114.111376,22.628281,2,68628.57190721648,480400.0033505155,7.0,275.3819518861473,6015.443373804096
535,114.143799,22.546129,2,38144.0,267008.0,7.0,275.2949272839896,6011.856428103644
536,114.097808,22.563943,2,19403.549967512776,135824.84977258946,7.0,275.31376255886335,6012.632815706585
537,114.245841,22.737778,2,30288.629807692305,212020.40865384616,7.0,275.49859125938224,6020.250180899294
538,114.243324,22.554576,1,11679.999999999998,81759.99999999999,6.999999999999999,275.30385611411066,6012.224476271831
539,114.278078,22.586662,1,5110.0,35770.000000000015,7.000000000000001,275.3378123913447,6013.6241124166045
540,114.111247,22.566896,1,5839.999999999999,40879.99999999999,6.999999999999999,275.3168867412312,6012.761591818853
541,114.2685,22.7204605,2,61735.333333333336,236513.66666666663,5.25,315.0751437616031,7678.34533047487
542,114.268897,22.7207395,2,23148.25,98903.875,5.25,283.9550428920891,6396.983188624075
544,114.114584,22.611487,1,186150.0,1303049.9999999998,6.999999999999999,275.3641279639266,6014.708755386809
545,114.046142,22.593517,2,192004.5833333333,1344032.083333333,7.0,275.34507519085105,6013.923466171364
546,114.138043,22.584809,1,8760.0,61320.0,7.0,275.3358496551052,6013.543212918357
547,113.9273,22.52641,2,44531.76244588744,311722.33712121216,7.000000000000001,275.2741005713671,6010.99792624099
548,113.927038,22.545685,1,10220.0,71540.00000000003,7.000000000000001,275.29445807960167,6011.837087267446
549,113.908757,22.555893,1,3650.000000000001,25549.99999999999,7.0,275.3052486341322,6012.28187575081
550,113.915048,22.515114,2,13573.595029239765,95017.206871345,7.000033546984263,275.26218079322985,6010.506565828628
551,114.011249,22.640312,2,18452.39187530682,129166.74312714775,7.0,275.3947314104865,6015.970072828387
552,114.042145,22.60076,2,14057.60134388807,98403.20940721652,7.000000000000001,275.3527522178176,6014.239889487461
553,114.124433,22.696008,1,10220.0,71540.00000000003,7.000000000000001,275.4540091476325,6018.413020964296
554,113.923273,22.765474,1,366460.0,2565220.0,6.999999999999999,275.52821146331416,6021.470710893686
555,114.249952,22.72683,1,5110.0,35770.000000000015,7.000000000000001,275.48689575003067,6019.768239783697
556,113.816868,22.659092,2,166024.3189862543,1162170.23290378,7.0,275.41469770256367,6016.792947693196
557,114.136688,22.578378,1,5839.999999999999,40879.99999999999,6.999999999999999,275.3290394484165,6013.262509800503
558,114.120191,22.555374,1,5110.0,35770.000000000015,7.000000000000001,275.3046998597317,6012.259255356912
559,114.130531,22.548873,1,5110.0,35770.000000000015,7.000000000000001,275.29782732543504,6011.975968978279
560,114.037088,22.561208,1,5110.0,35770.000000000015,7.000000000000001,275.3108694918229,6012.513565394988
561,114.253153,22.730557,1,15330.0,107310.0,7.000000000000001,275.49087638870503,6019.932272427841
562,114.111378,22.605216,1,10220.0,71540.00000000003,7.000000000000001,275.35747684520607,6014.434622078622
563,113.928799,22.551563,1,1459.999999999999,10219.999999999998,7.000000000000001,275.3006707437345,6012.093175279048
564,114.077107,22.659641,1,20440.0,143080.00000000006,7.000000000000001,275.4152817087724,6016.817016055841
565,114.112139,22.53963,1,5110.0,35770.000000000015,7.000000000000001,275.2880605605954,6011.573376789478
566,113.93615,22.495288,1,5110.0,35770.000000000015,7.000000000000001,275.24127894333725,6009.644921136288
567,114.279129,22.750858,1,5839.999999999999,40879.99999999999,6.999999999999999,275.51257407706083,6020.82636407035
568,114.143096,22.580585,1,10220.0,71540.00000000003,7.000000000000001,275.33137629711723,6013.3588303831975
569,113.911978,22.51569,1,5110.0,35770.000000000015,7.000000000000001,275.26278841098963,6010.53161344719
570,114.277985,22.749335,1,17520.0,122640.0,7.0,275.5109454094438,6020.759253016278
571,114.251243,22.588544,1,25550.0,178850.0000000001,7.000000000000001,275.3398060621411,6013.70628670432
572,114.050819,22.602561,1,25550.0,178850.0000000001,7.000000000000001,275.3546616429288,6014.318589480535
