,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTA1Mw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTA1Ng==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTE4Mw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTE4OQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTE5MA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTExNA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTIyMA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTIyMw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTM1Mw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTQ5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTU1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTU1Mg==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTU3,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTU3OA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTc4,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTcy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMTk5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjA0MA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjEy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjI1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjI3,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjI4,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjIx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjIz,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjM1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjQ2OQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjUzNQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjYy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMjg=,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzAx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzEz,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzIx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzM2MQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzMx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzQ5Mw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzQyNg==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzUyNQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzY1Nw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItMzg4OA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDE1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDE1Mg==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDE2,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDE5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDEx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDI0,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDM4Mw==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDM5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDMx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDMy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDU0OQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDU1MA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDYx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDc1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDg0,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNDk3,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTA5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTE3NQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTI3NA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTQzOQ==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTYx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTg2OA==,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNTkw,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjA1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjAw,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjEy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjMw,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjQ1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjU0,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNjg1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNzA5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNzEw,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNzU1,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItNzg=,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItODA0,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItODIy,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItODMx,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItODY3,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItODk5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItOTQ5,R3JhcGhxbDo6TG9jYXRpb25QcmVzZW50ZXItOTY2
2023-07-12 11:00:00,0.0,0.0,6.999999999999999,88.0,22.0,33.33333333333333,44.0,16.5,14.4,83.33333333333331,25.666666666666664,14.666666666666666,88.0,0.0,44.0,14.561904761904758,0.0,38.5,73.33333333333333,88.0,44.0,21.906779661016948,22.0,0.0,44.0,20.166666666666664,100.0,66.0,18.33333333333333,28.0,22.0,84.33333333333333,0.0,7.199999999999999,16.310344827586206,10.499999999999998,88.0,26.666666666666664,6.999999999999999,3.121794871794872,44.0,0.0,1108.3333333333333,200.0,0.0,11.0,700.0,13.999999999999998,44.0,4.666666666666666,1.0791666666666666,1.3174839029222385,83.33333333333331,1.3579234972677592,0.0,47.66666666666666,0.0,108.33333333333331,1.8333333333333333,0.0,6.654320987654321,1.75,0.0,0.0,88.0,0.9551820728291316,2.3557692307692304,6.999999999999999,100.0,59.99999999999999,44.0,0.0,40.33333333333333,44.0,0.0,5.833333333333332,200.0,22.0,44.0,28.0
2023-07-12 12:00:00,0.0,0.0,9.916666666666664,88.0,22.0,33.33333333333333,7.333333333333333,22.0,14.4,200.0,44.0,44.0,88.0,0.0,44.0,14.35238095238095,44.0,40.33333333333333,88.0,88.0,58.66666666666666,21.875706214689263,22.0,0.0,29.33333333333333,20.166666666666664,100.0,99.0,18.33333333333333,23.33333333333333,22.0,88.0,0.0,3.0,16.24712643678161,13.999999999999998,36.66666666666666,40.0,6.999999999999999,3.147435897435897,44.0,0.0,1633.3333333333333,200.0,0.0,11.0,175.0,10.499999999999998,11.0,1.1666666666666663,1.085,1.3166171371966315,66.66666666666666,1.4535519125683056,0.0,33.0,0.0,141.66666666666666,1.8333333333333333,0.0,7.401234567901234,1.75,18.33333333333333,0.0,88.0,0.9628851540616246,2.5576923076923075,6.999999999999999,100.0,153.33333333333331,44.0,40.33333333333333,44.0,0.0,0.0,0.0,200.0,22.0,44.0,28.0
2023-07-12 13:00:00,0.0,0.0,13.999999999999996,88.0,22.0,58.33333333333333,0.0,20.166666666666664,0.0,200.0,18.33333333333333,40.33333333333333,11.0,0.0,44.0,14.14285714285714,44.0,22.0,62.33333333333333,88.0,29.33333333333333,21.84463276836158,22.0,0.0,58.66666666666666,20.166666666666664,100.0,132.0,31.166666666666664,28.0,22.0,58.66666666666666,0.0,2.9843478260869567,16.183908045977013,11.666666666666664,88.0,80.0,6.999999999999999,3.173076923076923,44.0,0.0,875.0,200.0,0.0,11.0,0.0,0.0,84.33333333333333,0.0,1.090833333333333,1.3157503714710248,83.33333333333331,1.549180327868852,0.0,0.0,0.0,191.66666666666663,1.8333333333333333,100.0,8.148148148148149,1.75,18.60696517412935,0.0,88.0,0.9705882352941176,2.759615384615384,6.999999999999999,100.0,133.33333333333331,23.83333333333333,44.0,38.5,40.33333333333333,0.0,0.0,200.0,22.0,44.0,8.166666666666664
2023-07-12 14:00:00,0.0,0.0,8.166666666666664,88.0,22.0,100.0,36.66666666666666,22.0,18.0,0.0,0.0,0.0,69.66666666666666,0.0,44.0,13.93333333333333,44.0,1.8333333333333333,73.33333333333333,69.66666666666666,0.0,21.8135593220339,22.0,0.0,73.33333333333333,20.166666666666664,100.0,110.0,25.666666666666664,28.0,22.0,44.0,0.0,2.968695652173913,16.120689655172413,11.666666666666664,14.666666666666666,146.66666666666666,6.999999999999999,3.1987179487179485,0.0,0.0,1283.3333333333333,200.0,0.0,11.0,58.33333333333333,0.0,88.0,0.0,1.096666666666667,1.314883605745418,74.99999999999999,1.6448087431693983,0.0,0.0,0.0,200.0,1.8333333333333333,133.33333333333331,8.895061728395062,1.75,18.880597014925367,0.0,88.0,0.9782913165266106,2.961538461538461,6.999999999999999,100.0,120.0,36.66666666666666,40.33333333333333,44.0,77.0,0.0,0.0,200.0,22.0,3.6666666666666665,23.33333333333333
2023-07-12 15:00:00,13.999999999999998,33.0,9.333333333333332,88.0,22.0,49.99999999999999,7.333333333333333,5.5,28.8,0.0,0.0,29.33333333333333,55.0,0.0,44.0,13.72380952380952,14.666666666666666,0.0,36.66666666666666,47.66666666666666,18.33333333333333,21.78248587570621,22.0,3.0,29.33333333333333,20.166666666666664,0.0,132.0,22.0,2.333333333333333,22.0,44.0,0.0,2.9530434782608697,16.057471264367816,11.666666666666666,7.333333333333333,226.66666666666663,6.999999999999999,3.224358974358974,0.0,0.0,933.3333333333331,200.0,5.4,11.0,291.66666666666663,1.1666666666666663,62.33333333333333,7.0,1.1025,1.3140168400198111,49.99999999999999,1.740437158469945,0.0,62.33333333333333,0.0,125.0,1.8333333333333333,0.0,9.641975308641976,1.75,19.15422885572139,0.0,66.0,0.9859943977591036,3.1634615384615383,6.999999999999999,100.0,59.99999999999999,34.83333333333333,66.0,38.5,84.33333333333333,100.0,0.0,200.0,22.0,4.203252032520325,12.833333333333332
2023-07-12 16:00:00,24.5,44.0,9.916666666666664,44.0,22.0,0.0,0.0,14.666666666666666,28.8,0.0,22.0,14.666666666666666,44.0,0.0,44.0,13.51428571428571,18.33333333333333,0.0,44.0,88.0,44.0,21.75141242937853,22.0,4.5,44.0,20.166666666666664,0.0,77.0,14.666666666666666,0.0,22.0,55.0,14.666666666666666,2.937391304347826,15.994252873563218,13.999999999999998,88.0,13.333333333333332,6.999999999999999,3.25,0.0,0.0,116.66666666666666,200.0,7.199999999999999,11.0,233.3333333333333,13.999999999999998,44.0,13.999999999999998,1.1083333333333334,1.3131500742942046,16.666666666666664,1.8360655737704916,0.0,40.33333333333333,25.666666666666664,191.66666666666663,1.8333333333333333,0.0,10.38888888888889,1.75,19.427860696517406,0.0,64.87179487179488,0.9936974789915968,3.365384615384615,12.833333333333329,100.0,93.33333333333331,42.16666666666666,88.0,25.666666666666664,80.66666666666666,150.0,0.0,200.0,22.0,4.739837398373983,9.333333333333332
2023-07-12 17:00:00,18.666666666666664,44.0,1.1666666666666663,44.0,22.0,0.0,33.0,14.666666666666666,27.6,166.66666666666663,44.0,0.0,58.66666666666666,0.0,44.0,13.304761904761902,44.0,0.0,7.333333333333333,51.33333333333333,44.0,21.720338983050848,22.0,4.5,44.0,20.166666666666664,0.0,33.0,22.0,0.0,22.0,44.0,36.66666666666666,2.9217391304347826,15.93103448275862,6.999999999999999,0.0,0.0,6.999999999999999,3.275641025641025,0.0,0.0,1283.3333333333333,200.0,10.8,11.0,291.66666666666663,13.999999999999998,29.33333333333333,13.999999999999998,1.1141666666666667,1.312283308568598,83.33333333333331,1.9316939890710376,0.0,88.0,40.33333333333333,183.3333333333333,1.8333333333333333,100.0,11.135802469135802,1.75,19.701492537313428,18.33333333333333,63.74358974358975,1.0014005602240896,3.567307692307692,11.666666666666664,100.0,26.666666666666664,44.0,88.0,44.0,51.33333333333333,137.5,6.999999999999999,200.0,22.0,5.276422764227641,13.999999999999998
2023-07-12 18:00:00,1.1666666666666663,44.0,0.0,44.0,22.0,49.99999999999999,40.33333333333333,0.0,14.4,66.66666666666666,36.66666666666666,0.0,88.0,0.0,44.0,13.095238095238091,44.0,0.0,0.0,44.0,40.33333333333333,21.689265536723163,22.0,4.5,44.0,20.166666666666664,0.0,66.0,42.16666666666666,0.0,22.0,44.0,16.5,2.9060869565217398,15.867816091954024,0.0,44.0,0.0,6.999999999999999,3.301282051282051,0.0,0.0,1166.6666666666663,200.0,7.2,11.0,0.0,13.999999999999998,22.0,13.999999999999998,1.12,1.3114165428429911,100.0,2.027322404371584,0.0,66.0,44.0,200.0,1.8333333333333333,0.0,11.882716049382717,1.75,19.97512437810945,44.0,62.61538461538461,1.0091036414565826,3.7692307692307687,6.999999999999999,100.0,6.666666666666666,27.5,84.33333333333333,31.166666666666664,47.66666666666666,0.0,0.0,200.0,22.0,5.8130081300813,13.999999999999998
2023-07-12 19:00:00,0.0,80.66666666666666,0.0,44.0,22.0,100.0,44.0,0.0,14.4,33.33333333333333,0.0,0.0,88.0,0.0,44.0,12.885714285714284,44.0,0.0,0.0,44.0,0.0,21.65819209039548,22.0,1.125,7.333333333333333,20.166666666666664,0.0,55.0,27.5,0.0,22.0,11.0,0.0,2.890434782608696,15.804597701149426,13.999999999999998,88.0,0.0,6.999999999999999,3.3269230769230766,3.6666666666666665,0.0,350.0,200.0,7.199999999999999,11.0,0.0,13.999999999999998,44.0,13.999999999999998,1.1258333333333332,1.3105497771173844,95.83333333333331,2.1229508196721305,0.0,22.0,18.33333333333333,200.0,1.8333333333333333,0.0,12.62962962962963,1.75,20.248756218905463,29.33333333333333,61.48717948717949,1.0168067226890756,3.971153846153846,6.999999999999999,100.0,0.0,22.0,14.666666666666666,5.5,88.0,75.0,0.0,200.0,22.0,6.349593495934959,6.999999999999999
2023-07-12 20:00:00,0.0,88.0,0.0,84.33333333333333,22.0,100.0,44.0,0.0,14.4,100.0,0.0,0.0,88.0,0.0,44.0,12.676190476190474,44.0,0.0,0.0,44.0,0.0,21.6271186440678,22.0,1.112068965517241,0.0,20.166666666666664,0.0,66.0,0.0,0.0,22.0,0.0,0.0,2.8747826086956523,15.741379310344827,8.166666666666666,73.33333333333333,0.0,6.999999999999999,3.352564102564102,44.0,0.0,0.0,200.0,7.199999999999999,11.0,0.0,13.999999999999998,18.33333333333333,13.999999999999998,1.1316666666666666,1.3096830113917777,100.0,2.218579234972677,0.0,0.0,44.0,200.0,1.8333333333333333,0.0,13.376543209876544,1.75,20.522388059701488,0.0,60.35897435897436,1.0245098039215683,4.1730769230769225,6.999999999999999,100.0,0.0,7.333333333333333,0.0,7.333333333333333,58.66666666666666,100.0,0.0,200.0,22.0,6.886178861788617,0.0
2023-07-12 21:00:00,0.0,88.0,0.0,73.33333333333333,22.0,100.0,22.0,0.0,8.4,0.0,0.0,0.0,88.0,0.0,44.0,12.466666666666663,36.66666666666666,0.0,0.0,44.0,0.0,21.59604519774011,22.0,1.0991379310344829,0.0,20.166666666666664,0.0,55.0,0.0,0.0,22.0,0.0,0.0,2.8591304347826085,15.678160919540227,0.0,88.0,0.0,6.999999999999999,3.378205128205128,44.0,0.0,233.3333333333333,200.0,7.2,11.0,0.0,3.5,0.0,13.999999999999998,1.1375,1.308816245666171,8.333333333333332,2.3142076502732234,0.0,0.0,44.0,174.99999999999997,1.8333333333333333,0.0,14.123456790123456,1.75,20.796019900497505,0.0,59.23076923076923,1.0322128851540615,4.375,6.999999999999999,100.0,26.666666666666664,0.0,0.0,0.0,3.6666666666666665,0.0,0.0,200.0,22.0,7.422764227642276,0.0
2023-07-12 22:00:00,0.0,88.0,0.0,44.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,44.0,12.257142857142854,0.0,0.0,0.0,44.0,0.0,21.56497175141243,22.0,1.0862068965517242,0.0,20.166666666666664,0.0,38.5,0.0,0.0,22.0,0.0,20.166666666666668,2.843478260869565,15.614942528735632,0.0,7.333333333333333,0.0,6.999999999999999,3.4038461538461533,44.0,0.0,0.0,200.0,7.2,11.0,0.0,0.0,0.0,14.0,1.143333333333333,1.3079494799405642,91.66666666666666,2.40983606557377,0.0,0.0,44.0,33.33333333333333,1.8333333333333333,0.0,14.87037037037037,1.75,21.069651741293526,0.0,58.1025641025641,1.0399159663865545,4.576923076923077,6.999999999999999,100.0,26.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,200.0,22.0,7.959349593495935,0.0
2023-07-12 23:00:00,0.0,88.0,0.0,44.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,44.0,12.047619047619044,0.0,0.0,0.0,44.0,0.0,21.533898305084744,22.0,1.0732758620689655,0.0,20.166666666666664,0.0,0.0,0.0,0.0,22.0,0.0,22.0,2.827826086956522,15.551724137931034,0.0,0.0,0.0,6.999999999999999,3.4294871794871797,44.0,0.0,0.0,200.0,7.199999999999999,11.0,0.0,0.0,0.0,13.999999999999996,1.149166666666667,1.3070827142149577,91.66666666666666,2.5054644808743163,0.0,0.0,44.0,150.0,1.8333333333333333,0.0,15.617283950617283,1.75,21.343283582089548,0.0,56.97435897435898,1.0476190476190477,4.778846153846153,7.0,100.0,46.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,200.0,22.0,8.495934959349592,0.0
2023-07-13 00:00:00,0.0,88.0,0.0,44.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,44.0,11.838095238095235,0.0,0.0,0.0,44.0,0.0,21.502824858757062,22.0,1.0603448275862069,0.0,20.166666666666664,0.0,0.0,0.0,0.0,22.0,0.0,1.8333333333333333,2.812173913043478,15.488505747126435,0.0,0.0,0.0,6.999999999999999,3.455128205128205,44.0,0.0,350.0,200.0,7.199999999999999,11.0,0.0,0.0,0.0,13.999999999999998,1.1549999999999998,1.3062159484893507,100.0,2.6010928961748627,0.0,0.0,44.0,158.33333333333331,1.8333333333333333,0.0,16.3641975308642,1.75,21.616915422885565,0.0,55.84615384615385,1.0553221288515406,4.98076923076923,6.999999999999999,100.0,46.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,200.0,22.0,9.03252032520325,0.0
2023-07-13 01:00:00,0.0,88.0,0.0,44.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,44.0,11.628571428571426,0.0,0.0,0.0,44.0,0.0,21.471751412429377,22.0,1.0474137931034482,0.0,20.166666666666664,0.0,0.0,0.0,0.0,22.0,0.0,0.0,2.796521739130435,15.42528735632184,0.0,0.0,0.0,6.999999999999999,3.4807692307692304,44.0,0.0,116.66666666666666,200.0,7.199999999999999,11.0,0.0,0.0,0.0,13.999999999999998,1.1608333333333332,1.305349182763744,62.49999999999999,2.696721311475409,0.0,0.0,7.333333333333333,58.33333333333333,1.8333333333333333,0.0,17.11111111111111,1.75,21.890547263681587,0.0,54.71794871794872,1.0630252100840336,5.182692307692307,6.999999999999999,100.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,22.0,9.56910569105691,0.0
2023-07-13 02:00:00,0.0,88.0,0.0,44.0,22.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,44.0,11.419047619047618,0.0,0.0,0.0,44.0,0.0,21.440677966101696,22.0,1.0344827586206895,0.0,20.166666666666664,0.0,0.0,0.0,0.0,22.0,25.666666666666668,0.0,2.780869565217391,15.362068965517242,0.0,0.0,0.0,6.999999999999999,3.506410256410256,44.0,0.0,525.0,200.0,7.2,11.0,0.0,0.0,0.0,13.999999999999998,1.1666666666666663,1.3044824170381373,49.99999999999999,2.792349726775956,0.0,0.0,7.333333333333333,83.33333333333333,1.8333333333333333,0.0,17.858024691358025,1.75,22.164179104477608,0.0,53.58974358974359,1.0707282913165266,5.384615384615384,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,22.0,10.105691056910567,0.0
2023-07-13 03:00:00,0.0,88.0,0.0,44.0,22.0,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,44.0,11.209523809523809,0.0,0.0,44.0,44.0,0.0,21.40960451977401,22.0,1.021551724137931,0.0,20.166666666666664,0.0,0.0,0.0,0.0,22.0,44.0,0.0,2.765217391304348,15.298850574712644,0.0,0.0,0.0,6.999999999999999,3.532051282051281,44.0,0.0,1108.3333333333333,200.0,7.2,11.0,0.0,0.0,0.0,13.999999999999998,1.1725,1.3036156513125303,95.83333333333331,2.887978142076502,0.0,40.33333333333333,44.0,33.33333333333333,1.8333333333333333,0.0,18.60493827160494,1.75,22.437810945273625,0.0,52.46153846153846,1.0784313725490196,5.586538461538462,6.999999999999999,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,22.0,10.642276422764226,0.0
2023-07-13 04:00:00,0.0,58.66666666666666,0.0,44.0,22.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,88.0,0.0,44.0,10.999999999999996,0.0,0.0,44.0,44.0,0.0,21.378531073446325,22.0,1.0086206896551724,36.66666666666666,20.166666666666664,0.0,0.0,0.0,0.0,22.0,40.33333333333333,0.0,2.749565217391305,15.235632183908043,0.0,0.0,80.0,6.999999999999999,3.5576923076923075,44.0,0.0,1225.0,200.0,7.199999999999999,11.0,0.0,0.0,0.0,13.999999999999998,1.1783333333333332,1.3027488855869238,74.99999999999999,2.9836065573770485,0.0,0.0,44.0,33.33333333333333,1.8333333333333333,0.0,19.35185185185185,1.75,22.711442786069647,0.0,51.333333333333336,1.0861344537815123,5.788461538461538,6.999999999999999,100.0,59.99999999999999,0.0,22.0,0.0,14.666666666666666,0.0,6.999999999999998,200.0,22.0,11.178861788617883,0.0
2023-07-13 05:00:00,0.0,44.0,0.0,44.0,22.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,69.66666666666666,0.0,44.0,10.790476190476188,0.0,0.0,44.0,44.0,0.0,21.347457627118644,22.0,0.9956896551724138,44.0,20.166666666666664,0.0,44.0,0.0,0.0,22.0,0.0,0.0,2.733913043478261,15.172413793103448,0.0,0.0,53.33333333333333,6.999999999999998,3.583333333333333,44.0,0.0,408.3333333333333,200.0,7.199999999999999,11.0,0.0,0.0,0.0,13.999999999999996,1.1841666666666666,1.301882119861317,0.0,3.079234972677595,0.0,29.33333333333333,44.0,141.66666666666666,1.8333333333333333,0.0,20.09876543209877,1.75,22.985074626865668,0.0,50.20512820512821,1.0938375350140055,5.990384615384615,6.999999999999998,100.0,40.0,0.0,0.0,20.166666666666664,22.0,0.0,13.999999999999996,200.0,22.0,11.715447154471542,5.833333333333332
2023-07-13 06:00:00,11.666666666666664,44.0,0.0,44.0,22.0,0.0,0.0,0.0,10.8,0.0,69.66666666666666,0.0,73.33333333333333,0.0,44.0,10.58095238095238,36.66666666666666,25.666666666666664,88.0,58.66666666666666,0.0,21.31638418079096,22.0,0.9827586206896552,69.66666666666666,20.166666666666664,0.0,66.0,12.833333333333332,6.999999999999999,22.0,0.0,0.0,2.718260869565217,15.10919540229885,8.166666666666666,73.33333333333333,0.0,6.999999999999999,3.608974358974359,44.0,0.0,408.3333333333333,200.0,0.6,11.0,0.0,0.0,40.33333333333333,13.999999999999998,1.19,1.3010153541357103,0.0,3.1748633879781414,0.0,44.0,36.66666666666666,108.33333333333331,1.8333333333333333,0.0,20.84567901234568,1.75,23.258706467661685,0.0,49.07692307692308,1.101540616246499,6.192307692307692,6.999999999999999,100.0,33.33333333333333,1.8333333333333333,0.0,36.66666666666666,0.0,0.0,10.499999999999998,200.0,22.0,12.2520325203252,13.999999999999998
2023-07-13 07:00:00,28.0,44.0,0.0,44.0,22.0,0.0,36.66666666666666,0.0,14.4,66.66666666666666,88.0,0.0,73.33333333333333,0.0,44.0,10.37142857142857,3.6666666666666665,44.0,80.66666666666666,88.0,14.666666666666666,21.28531073446328,22.0,0.9698275862068966,44.0,20.166666666666664,0.0,66.0,29.33333333333333,23.333333333333325,22.0,29.33333333333333,0.0,2.7026086956521738,15.045977011494251,13.999999999999998,88.0,53.33333333333333,6.999999999999999,3.634615384615384,44.0,18.33333333333333,1400.0,200.0,0.0,11.0,0.0,12.833333333333332,88.0,13.999999999999998,1.1958333333333333,1.3001485884101036,49.99999999999999,3.270491803278688,0.0,44.0,22.0,116.66666666666666,1.8333333333333333,0.0,21.592592592592595,1.75,23.532338308457707,0.0,47.94871794871795,1.1092436974789917,6.394230769230768,6.999999999999999,100.0,93.33333333333331,40.33333333333333,29.33333333333333,40.33333333333333,0.0,0.0,15.166666666666664,200.0,22.0,12.78861788617886,24.5
2023-07-13 08:00:00,28.0,44.0,3.5,80.66666666666666,22.0,33.33333333333333,25.666666666666664,11.0,6.0,83.33333333333331,88.0,33.0,88.0,0.0,44.0,10.16190476190476,0.0,44.0,88.0,66.0,11.0,21.25423728813559,22.0,0.956896551724138,62.33333333333333,20.166666666666664,0.0,126.5,20.166666666666664,28.0,22.0,88.0,0.0,2.6869565217391305,14.982758620689657,13.999999999999998,88.0,13.333333333333332,6.999999999999999,3.6602564102564097,40.33333333333333,22.0,350.0,200.0,0.0,11.0,0.0,13.999999999999998,88.0,13.999999999999998,1.2016666666666669,1.2992818226844969,83.33333333333331,3.3661202185792343,0.0,25.666666666666664,44.0,133.33333333333331,1.8333333333333333,0.0,22.339506172839503,1.75,23.805970149253724,40.33333333333333,46.82051282051282,1.1169467787114846,6.596153846153845,6.999999999999999,100.0,0.0,40.33333333333333,58.66666666666666,44.0,80.66666666666666,0.0,28.0,200.0,22.0,13.325203252032518,28.0
2023-07-13 09:00:00,28.0,44.0,6.999999999999999,88.0,22.0,100.0,25.666666666666664,0.0,2.4,0.0,88.0,33.0,88.0,0.0,44.0,9.95238095238095,0.0,44.0,88.0,77.0,66.0,21.22316384180791,22.0,0.9439655172413792,29.33333333333333,20.166666666666664,0.0,88.0,11.0,28.0,22.0,88.0,0.0,2.671304347826087,14.919540229885056,13.999999999999998,88.0,186.66666666666663,6.999999999999999,3.685897435897436,7.333333333333333,22.0,1225.0,200.0,0.0,11.0,408.3333333333333,13.999999999999998,55.0,12.833333333333332,1.2075,1.29841505695889,16.666666666666664,3.4617486338797807,0.0,0.0,44.0,166.66666666666663,1.8333333333333333,33.33333333333333,23.08641975308642,1.75,24.079601990049746,0.0,45.69230769230769,1.1246498599439776,6.798076923076923,6.999999999999999,100.0,66.66666666666666,44.0,69.66666666666666,44.0,88.0,0.0,28.0,200.0,22.0,13.861788617886177,22.16666666666666
